2test_id,algorithm,time,n_size
931,insertion sort,7767864,49997
932,insertion sort,7764395,49997
933,insertion sort,7755845,49997
934,insertion sort,7743601,49997
935,insertion sort,7748400,49997
936,insertion sort,7752228,49997
937,insertion sort,7772632,49997
938,insertion sort,7768594,49997
939,insertion sort,7760369,49997
940,insertion sort,7767819,49997
941,insertion sort,7755261,49997
942,insertion sort,7755333,49997
943,insertion sort,7778394,49997
944,insertion sort,7856419,49997
945,insertion sort,7852881,49997
946,insertion sort,7851779,49997
947,insertion sort,7784204,49997
948,insertion sort,7770848,49997
949,insertion sort,7776802,49997
950,insertion sort,7773264,49997
951,insertion sort,7761535,49997
952,insertion sort,7748654,49997
953,insertion sort,7745743,49997
954,insertion sort,7753861,49997
955,insertion sort,7745802,49997
956,insertion sort,7734552,49997
957,insertion sort,7763982,49997
958,insertion sort,7830107,49997
959,insertion sort,7735101,49997
960,insertion sort,7724318,49997
961,insertion sort,7750447,49997
962,insertion sort,7745051,49997
963,insertion sort,7783141,49997
964,insertion sort,7786654,49997
965,insertion sort,7843302,49997
966,insertion sort,7876773,49997
967,insertion sort,7835174,49997
968,insertion sort,7848892,49997
969,insertion sort,7850914,49997
970,insertion sort,7863623,49997
971,insertion sort,7834435,49997
972,insertion sort,7749122,49997
973,insertion sort,7754673,49997
974,insertion sort,7972641,49997
975,insertion sort,7971732,49997
976,insertion sort,7880349,49997
977,insertion sort,7865212,49997
978,insertion sort,7896580,49997
979,insertion sort,7874540,49997
980,insertion sort,7883489,49997
981,insertion sort,7893068,49997
982,insertion sort,7875180,49997
983,insertion sort,7869018,49997
984,insertion sort,7871821,49997
985,insertion sort,7869096,49997
986,insertion sort,8029821,49997
987,insertion sort,7756798,49997
988,insertion sort,7794971,49997
989,insertion sort,7772803,49997
990,insertion sort,7851343,49997
991,insertion sort,7771501,49997
992,insertion sort,7747324,49997
993,insertion sort,7748924,49997
994,insertion sort,7769865,49997
995,insertion sort,7775157,49997
996,insertion sort,7788836,49997
997,insertion sort,7767653,49997
998,insertion sort,7806900,49997
999,insertion sort,7784009,49997
