2test_id,algorithm,time,n_size
931,insertion sort,8368564,49997
932,insertion sort,8320660,49997
933,insertion sort,8348567,49997
934,insertion sort,8363527,49997
935,insertion sort,8474343,49997
936,insertion sort,8544769,49997
937,insertion sort,8318709,49997
938,insertion sort,8522464,49997
939,insertion sort,8661154,49997
940,insertion sort,8743786,49997
941,insertion sort,8634408,49997
942,insertion sort,8648686,49997
943,insertion sort,8650225,49997
944,insertion sort,8609009,49997
945,insertion sort,8568727,49997
946,insertion sort,8570465,49997
947,insertion sort,8544838,49997
948,insertion sort,8522987,49997
949,insertion sort,8421850,49997
950,insertion sort,8528943,49997
951,insertion sort,8447899,49997
952,insertion sort,8754050,49997
953,insertion sort,8568875,49997
954,insertion sort,8462086,49997
955,insertion sort,8521947,49997
956,insertion sort,8533076,49997
957,insertion sort,8424311,49997
958,insertion sort,8403348,49997
959,insertion sort,8463634,49997
960,insertion sort,8418983,49997
961,insertion sort,8437215,49997
962,insertion sort,8460349,49997
963,insertion sort,8440264,49997
964,insertion sort,8365449,49997
965,insertion sort,8406164,49997
966,insertion sort,8434074,49997
967,insertion sort,8426255,49997
968,insertion sort,8427954,49997
969,insertion sort,8426684,49997
970,insertion sort,8446970,49997
971,insertion sort,8411544,49997
972,insertion sort,8429470,49997
973,insertion sort,8406041,49997
974,insertion sort,8493198,49997
975,insertion sort,8401370,49997
976,insertion sort,8388607,49997
977,insertion sort,8493287,49997
978,insertion sort,8424639,49997
979,insertion sort,8388238,49997
980,insertion sort,8373437,49997
981,insertion sort,8491060,49997
982,insertion sort,8435987,49997
983,insertion sort,8386911,49997
984,insertion sort,8420036,49997
985,insertion sort,8487658,49997
986,insertion sort,8478655,49997
987,insertion sort,8405695,49997
988,insertion sort,8387193,49997
989,insertion sort,8453133,49997
990,insertion sort,8392081,49997
991,insertion sort,8392479,49997
992,insertion sort,8416272,49997
993,insertion sort,8409816,49997
994,insertion sort,8383300,49997
995,insertion sort,8425670,49997
996,insertion sort,8368335,49997
997,insertion sort,8469660,49997
998,insertion sort,8390706,49997
999,insertion sort,8399430,49997
