2test_id,algorithm,time,n_size
931,insertion sort,3224749,49997
932,insertion sort,3220023,49997
933,insertion sort,3229664,49997
934,insertion sort,3223614,49997
935,insertion sort,3233457,49997
936,insertion sort,3228721,49997
937,insertion sort,3221547,49997
938,insertion sort,3229167,49997
939,insertion sort,3225449,49997
940,insertion sort,3231720,49997
941,insertion sort,3224660,49997
942,insertion sort,3232875,49997
943,insertion sort,3219825,49997
944,insertion sort,3220694,49997
945,insertion sort,3242519,49997
946,insertion sort,3225394,49997
947,insertion sort,3231096,49997
948,insertion sort,3218038,49997
949,insertion sort,3227154,49997
950,insertion sort,3226226,49997
951,insertion sort,3224898,49997
952,insertion sort,3222610,49997
953,insertion sort,3223592,49997
954,insertion sort,3215860,49997
955,insertion sort,3221716,49997
956,insertion sort,3216447,49997
957,insertion sort,3231438,49997
958,insertion sort,3234572,49997
959,insertion sort,3230799,49997
960,insertion sort,3238334,49997
961,insertion sort,3236590,49997
962,insertion sort,3242390,49997
963,insertion sort,3218645,49997
964,insertion sort,3239566,49997
965,insertion sort,3227107,49997
966,insertion sort,3220944,49997
967,insertion sort,3238885,49997
968,insertion sort,3233089,49997
969,insertion sort,3228474,49997
970,insertion sort,3231668,49997
971,insertion sort,3228549,49997
972,insertion sort,3225142,49997
973,insertion sort,3229088,49997
974,insertion sort,3221002,49997
975,insertion sort,3224135,49997
976,insertion sort,3228460,49997
977,insertion sort,3222692,49997
978,insertion sort,3235136,49997
979,insertion sort,3234996,49997
980,insertion sort,3237510,49997
981,insertion sort,3225909,49997
982,insertion sort,3226644,49997
983,insertion sort,3220353,49997
984,insertion sort,3238130,49997
985,insertion sort,3226155,49997
986,insertion sort,3230425,49997
987,insertion sort,3233404,49997
988,insertion sort,3217123,49997
989,insertion sort,3219613,49997
990,insertion sort,3232169,49997
991,insertion sort,3219087,49997
992,insertion sort,3223868,49997
993,insertion sort,3238316,49997
994,insertion sort,3230325,49997
995,insertion sort,3231005,49997
996,insertion sort,3215494,49997
997,insertion sort,3227281,49997
998,insertion sort,3224097,49997
999,insertion sort,3230022,49997
